year,region,industry,pounds_per_hour_worked,quarter,avg_jobs_000,industry_group
2012,northeast,M,19.38376138930448,2012 Q2,67,professional scientific technical activities
2012,northeast,M,19.38376138930448,2012 Q3,60,professional scientific technical activities
2012,northeast,M,19.38376138930448,2012 Q4,64,professional scientific technical activities
2012,northeast,N,15.33940656413404,2012 Q1,82,administrative support service activities
2012,northeast,N,15.33940656413404,2012 Q2,84,administrative support service activities
2012,northeast,N,15.33940656413404,2012 Q3,82,administrative support service activities
2012,northeast,N,15.33940656413404,2012 Q4,75,administrative support service activities
2012,northeast,O,29.737941315905637,2012 Q1,78,public admin defence compulsory social security
2012,northeast,O,29.737941315905637,2012 Q2,78,public admin defence compulsory social security
2012,northeast,O,29.737941315905637,2012 Q3,77,public admin defence compulsory social security
2012,northeast,O,29.737941315905637,2012 Q4,78,public admin defence compulsory social security
2012,northeast,P,25.90927514734041,2012 Q1,123,education
2012,northeast,P,25.90927514734041,2012 Q2,113,education
2012,northeast,P,25.90927514734041,2012 Q3,107,education
2012,northeast,P,25.90927514734041,2012 Q4,104,education
2012,northeast,Q,19.63234828802961,2012 Q1,176,human health social work activities
2012,northeast,Q,19.63234828802961,2012 Q2,170,human health social work activities
2012,northeast,Q,19.63234828802961,2012 Q3,176,human health social work activities
2012,northeast,Q,19.63234828802961,2012 Q4,180,human health social work activities
2012,northeast,R,14.821543224914311,2012 Q1,36,arts entertainment recreation
2012,northeast,R,14.821543224914311,2012 Q2,37,arts entertainment recreation
2012,northeast,R,14.821543224914311,2012 Q3,36,arts entertainment recreation
2012,northeast,R,14.821543224914311,2012 Q4,31,arts entertainment recreation
2012,northeast,ST,25.356185724355115,2012 Q1,27,other services and domestic
2012,northeast,ST,25.356185724355115,2012 Q2,26,other services and domestic
2012,northeast,ST,25.356185724355115,2012 Q3,24,other services and domestic
2012,northeast,ST,25.356185724355115,2012 Q4,27,other services and domestic
2012,northwest,ABDE,35.150449430796165,2012 Q1,58,"agriculture, mining, water, electricity"
2012,northwest,ABDE,35.150449430796165,2012 Q2,64,"agriculture, mining, water, electricity"
2012,northwest,ABDE,35.150449430796165,2012 Q3,59,"agriculture, mining, water, electricity"
2012,northwest,ABDE,35.150449430796165,2012 Q4,53,"agriculture, mining, water, electricity"
2012,northwest,C,35.22612504290317,2012 Q1,316,manufacturing
2012,northwest,C,35.22612504290317,2012 Q2,315,manufacturing
2012,northwest,C,35.22612504290317,2012 Q3,311,manufacturing
2012,northwest,C,35.22612504290317,2012 Q4,313,manufacturing
2012,northwest,F,21.01061590297603,2012 Q1,232,construction
2012,northwest,F,21.01061590297603,2012 Q2,237,construction
2012,northwest,F,21.01061590297603,2012 Q3,236,construction
2012,northwest,F,21.01061590297603,2012 Q4,232,construction
2012,northwest,G,20.894081056421346,2012 Q1,542,wholesale retail trade repair of motor vehicles and motorcycles
2012,northwest,G,20.894081056421346,2012 Q2,545,wholesale retail trade repair of motor vehicles and motorcycles
2012,northwest,G,20.894081056421346,2012 Q3,540,wholesale retail trade repair of motor vehicles and motorcycles
2012,northwest,G,20.894081056421346,2012 Q4,542,wholesale retail trade repair of motor vehicles and motorcycles
2012,northwest,H,22.61140692140217,2012 Q1,168,transport storage
2012,northwest,H,22.61140692140217,2012 Q2,169,transport storage
2012,northwest,H,22.61140692140217,2012 Q3,180,transport storage
2012,northwest,H,22.61140692140217,2012 Q4,176,transport storage
2012,northwest,I,15.806259194672322,2012 Q1,218,accommodation food service activities
2012,northwest,I,15.806259194672322,2012 Q2,218,accommodation food service activities
2012,northwest,I,15.806259194672322,2012 Q3,228,accommodation food service activities
2012,northwest,I,15.806259194672322,2012 Q4,224,accommodation food service activities
2012,northwest,J,33.8746318357218,2012 Q1,102,information communication
2012,northwest,J,33.8746318357218,2012 Q2,99,information communication
2012,northwest,J,33.8746318357218,2012 Q3,99,information communication
2012,northwest,J,33.8746318357218,2012 Q4,97,information communication
2012,northwest,K,40.87979456040683,2012 Q1,106,financial insurance activities
2012,northwest,K,40.87979456040683,2012 Q2,105,financial insurance activities
2012,northwest,K,40.87979456040683,2012 Q3,101,financial insurance activities
2012,northwest,K,40.87979456040683,2012 Q4,107,financial insurance activities
2012,northwest,L,278.1588386308984,2012 Q1,44,real estate activities
2012,northwest,L,278.1588386308984,2012 Q2,45,real estate activities
2012,northwest,L,278.1588386308984,2012 Q3,50,real estate activities
2012,northwest,L,278.1588386308984,2012 Q4,48,real estate activities
2012,northwest,M,23.333412360905555,2012 Q1,235,professional scientific technical activities
2012,northwest,M,23.333412360905555,2012 Q2,253,professional scientific technical activities
2012,northwest,M,23.333412360905555,2012 Q3,249,professional scientific technical activities
2012,northwest,M,23.333412360905555,2012 Q4,275,professional scientific technical activities
2012,northwest,N,16.081105015477462,2012 Q1,269,administrative support service activities
2012,northwest,N,16.081105015477462,2012 Q2,272,administrative support service activities
2012,northwest,N,16.081105015477462,2012 Q3,282,administrative support service activities
2012,northwest,N,16.081105015477462,2012 Q4,271,administrative support service activities
2012,northwest,O,25.3949536473084,2012 Q1,158,public admin defence compulsory social security
2012,northwest,O,25.3949536473084,2012 Q2,157,public admin defence compulsory social security
2012,northwest,O,25.3949536473084,2012 Q3,160,public admin defence compulsory social security
2012,northwest,O,25.3949536473084,2012 Q4,160,public admin defence compulsory social security
2012,northwest,P,26.739249251465413,2012 Q1,282,education
2012,northwest,P,26.739249251465413,2012 Q2,278,education
2012,northwest,P,26.739249251465413,2012 Q3,279,education
2012,northwest,P,26.739249251465413,2012 Q4,283,education
2012,northwest,Q,19.74630999474973,2012 Q1,475,human health social work activities
2012,northwest,Q,19.74630999474973,2012 Q2,470,human health social work activities
2012,northwest,Q,19.74630999474973,2012 Q3,482,human health social work activities
2012,northwest,Q,19.74630999474973,2012 Q4,473,human health social work activities
2012,northwest,R,24.959629439031172,2012 Q1,74,arts entertainment recreation
2012,northwest,R,24.959629439031172,2012 Q2,76,arts entertainment recreation
2012,northwest,R,24.959629439031172,2012 Q3,78,arts entertainment recreation
2012,northwest,R,24.959629439031172,2012 Q4,81,arts entertainment recreation
2012,northwest,ST,27.76229891782995,2012 Q1,84,other services and domestic
2012,northwest,ST,27.76229891782995,2012 Q2,93,other services and domestic
2012,northwest,ST,27.76229891782995,2012 Q3,86,other services and domestic
2012,northwest,ST,27.76229891782995,2012 Q4,97,other services and domestic
2012,yorkshirehumber,ABDE,37.24139784033936,2012 Q1,63,"agriculture, mining, water, electricity"
2012,yorkshirehumber,ABDE,37.24139784033936,2012 Q2,65,"agriculture, mining, water, electricity"
2012,yorkshirehumber,ABDE,37.24139784033936,2012 Q3,66,"agriculture, mining, water, electricity"
2012,yorkshirehumber,ABDE,37.24139784033936,2012 Q4,60,"agriculture, mining, water, electricity"
2012,yorkshirehumber,C,29.90989566451647,2012 Q1,266,manufacturing
2012,yorkshirehumber,C,29.90989566451647,2012 Q2,267,manufacturing
2012,yorkshirehumber,C,29.90989566451647,2012 Q3,275,manufacturing
2012,yorkshirehumber,C,29.90989566451647,2012 Q4,263,manufacturing
2012,yorkshirehumber,F,21.121627987787708,2012 Q1,166,construction
2012,yorkshirehumber,F,21.121627987787708,2012 Q2,159,construction
2012,yorkshirehumber,F,21.121627987787708,2012 Q3,170,construction
2012,yorkshirehumber,F,21.121627987787708,2012 Q4,167,construction
2012,yorkshirehumber,G,19.8805634749521,2012 Q1,387,wholesale retail trade repair of motor vehicles and motorcycles
2012,yorkshirehumber,G,19.8805634749521,2012 Q2,376,wholesale retail trade repair of motor vehicles and motorcycles
2012,yorkshirehumber,G,19.8805634749521,2012 Q3,372,wholesale retail trade repair of motor vehicles and motorcycles
2012,yorkshirehumber,G,19.8805634749521,2012 Q4,385,wholesale retail trade repair of motor vehicles and motorcycles
2012,yorkshirehumber,H,20.67887509762834,2012 Q1,134,transport storage
2012,yorkshirehumber,H,20.67887509762834,2012 Q2,124,transport storage
2012,yorkshirehumber,H,20.67887509762834,2012 Q3,127,transport storage
2012,yorkshirehumber,H,20.67887509762834,2012 Q4,129,transport storage
2012,yorkshirehumber,I,14.308571724286349,2012 Q1,147,accommodation food service activities
2012,yorkshirehumber,I,14.308571724286349,2012 Q2,147,accommodation food service activities
2012,yorkshirehumber,I,14.308571724286349,2012 Q3,151,accommodation food service activities
2012,yorkshirehumber,I,14.308571724286349,2012 Q4,151,accommodation food service activities
2012,yorkshirehumber,J,32.806427254823184,2012 Q1,67,information communication
2012,yorkshirehumber,J,32.806427254823184,2012 Q2,70,information communication
2012,yorkshirehumber,J,32.806427254823184,2012 Q3,72,information communication
2012,yorkshirehumber,J,32.806427254823184,2012 Q4,72,information communication
2012,yorkshirehumber,K,37.15322097071119,2012 Q1,95,financial insurance activities
2012,yorkshirehumber,K,37.15322097071119,2012 Q2,90,financial insurance activities
2012,yorkshirehumber,K,37.15322097071119,2012 Q3,80,financial insurance activities
2012,yorkshirehumber,K,37.15322097071119,2012 Q4,80,financial insurance activities
2012,yorkshirehumber,L,332.3432015461593,2012 Q1,27,real estate activities
2012,yorkshirehumber,L,332.3432015461593,2012 Q2,32,real estate activities
2012,yorkshirehumber,L,332.3432015461593,2012 Q3,28,real estate activities
2012,yorkshirehumber,L,332.3432015461593,2012 Q4,29,real estate activities
2012,yorkshirehumber,M,20.22673671115194,2012 Q1,155,professional scientific technical activities
2012,yorkshirehumber,M,20.22673671115194,2012 Q2,159,professional scientific technical activities
2012,yorkshirehumber,M,20.22673671115194,2012 Q3,158,professional scientific technical activities
2012,yorkshirehumber,M,20.22673671115194,2012 Q4,163,professional scientific technical activities
2012,yorkshirehumber,N,14.985419746584139,2012 Q1,183,administrative support service activities
2012,yorkshirehumber,N,14.985419746584139,2012 Q2,186,administrative support service activities
2012,yorkshirehumber,N,14.985419746584139,2012 Q3,188,administrative support service activities
2012,yorkshirehumber,N,14.985419746584139,2012 Q4,195,administrative support service activities
2012,yorkshirehumber,O,25.418225319439642,2012 Q1,137,public admin defence compulsory social security
2012,yorkshirehumber,O,25.418225319439642,2012 Q2,139,public admin defence compulsory social security
2012,yorkshirehumber,O,25.418225319439642,2012 Q3,139,public admin defence compulsory social security
2012,yorkshirehumber,O,25.418225319439642,2012 Q4,137,public admin defence compulsory social security
2012,yorkshirehumber,P,26.342097314834753,2012 Q1,239,education
2012,yorkshirehumber,P,26.342097314834753,2012 Q2,237,education
2012,yorkshirehumber,P,26.342097314834753,2012 Q3,240,education
2012,yorkshirehumber,P,26.342097314834753,2012 Q4,244,education
2012,yorkshirehumber,Q,20.022604372878863,2012 Q1,339,human health social work activities
2012,yorkshirehumber,Q,20.022604372878863,2012 Q2,334,human health social work activities
2012,yorkshirehumber,Q,20.022604372878863,2012 Q3,339,human health social work activities
2012,yorkshirehumber,Q,20.022604372878863,2012 Q4,351,human health social work activities
2012,yorkshirehumber,R,17.606107769584455,2012 Q1,61,arts entertainment recreation
2012,yorkshirehumber,R,17.606107769584455,2012 Q2,66,arts entertainment recreation
2012,yorkshirehumber,R,17.606107769584455,2012 Q3,72,arts entertainment recreation
2012,yorkshirehumber,R,17.606107769584455,2012 Q4,70,arts entertainment recreation
2012,yorkshirehumber,ST,24.222175897630926,2012 Q1,65,other services and domestic
2012,yorkshirehumber,ST,24.222175897630926,2012 Q2,69,other services and domestic
2012,yorkshirehumber,ST,24.222175897630926,2012 Q3,64,other services and domestic
2012,yorkshirehumber,ST,24.222175897630926,2012 Q4,61,other services and domestic
2012,eastmidlands,ABDE,32.73460261896154,2012 Q1,68,"agriculture, mining, water, electricity"
2012,eastmidlands,ABDE,32.73460261896154,2012 Q2,74,"agriculture, mining, water, electricity"
2012,eastmidlands,ABDE,32.73460261896154,2012 Q3,64,"agriculture, mining, water, electricity"
2012,eastmidlands,ABDE,32.73460261896154,2012 Q4,71,"agriculture, mining, water, electricity"
2012,eastmidlands,C,28.10275700390251,2012 Q1,277,manufacturing
2012,eastmidlands,C,28.10275700390251,2012 Q2,276,manufacturing
2012,eastmidlands,C,28.10275700390251,2012 Q3,272,manufacturing
2012,eastmidlands,C,28.10275700390251,2012 Q4,271,manufacturing
2012,eastmidlands,F,21.718982191935815,2012 Q1,152,construction
2012,eastmidlands,F,21.718982191935815,2012 Q2,154,construction
2012,eastmidlands,F,21.718982191935815,2012 Q3,134,construction
2012,eastmidlands,F,21.718982191935815,2012 Q4,132,construction
2012,eastmidlands,G,20.32430810752908,2012 Q1,396,wholesale retail trade repair of motor vehicles and motorcycles
2012,eastmidlands,G,20.32430810752908,2012 Q2,378,wholesale retail trade repair of motor vehicles and motorcycles
2012,eastmidlands,G,20.32430810752908,2012 Q3,367,wholesale retail trade repair of motor vehicles and motorcycles
2012,eastmidlands,G,20.32430810752908,2012 Q4,356,wholesale retail trade repair of motor vehicles and motorcycles
2012,eastmidlands,H,21.939321536619,2012 Q1,110,transport storage
2012,eastmidlands,H,21.939321536619,2012 Q2,114,transport storage
2012,eastmidlands,H,21.939321536619,2012 Q3,115,transport storage
2012,eastmidlands,H,21.939321536619,2012 Q4,120,transport storage
2012,eastmidlands,I,13.99511235264048,2012 Q1,127,accommodation food service activities
2012,eastmidlands,I,13.99511235264048,2012 Q2,122,accommodation food service activities
2012,eastmidlands,I,13.99511235264048,2012 Q3,122,accommodation food service activities
2012,eastmidlands,I,13.99511235264048,2012 Q4,121,accommodation food service activities
2012,eastmidlands,J,37.22441586234346,2012 Q1,46,information communication
2012,eastmidlands,J,37.22441586234346,2012 Q2,45,information communication
2012,eastmidlands,J,37.22441586234346,2012 Q3,46,information communication
2012,eastmidlands,J,37.22441586234346,2012 Q4,51,information communication
2012,eastmidlands,K,40.061023904677306,2012 Q1,41,financial insurance activities
2012,eastmidlands,K,40.061023904677306,2012 Q2,38,financial insurance activities
2012,eastmidlands,K,40.061023904677306,2012 Q3,37,financial insurance activities
2012,eastmidlands,K,40.061023904677306,2012 Q4,40,financial insurance activities
2012,eastmidlands,L,283.921735984554,2012 Q1,30,real estate activities
2012,eastmidlands,L,283.921735984554,2012 Q2,25,real estate activities
2012,eastmidlands,L,283.921735984554,2012 Q3,21,real estate activities
2012,eastmidlands,L,283.921735984554,2012 Q4,24,real estate activities
2012,eastmidlands,M,23.257824211605552,2012 Q1,123,professional scientific technical activities
2012,eastmidlands,M,23.257824211605552,2012 Q2,124,professional scientific technical activities
2012,eastmidlands,M,23.257824211605552,2012 Q3,136,professional scientific technical activities
2012,eastmidlands,M,23.257824211605552,2012 Q4,140,professional scientific technical activities
2012,eastmidlands,N,14.09882626710552,2012 Q1,194,administrative support service activities
2012,eastmidlands,N,14.09882626710552,2012 Q2,191,administrative support service activities
2012,eastmidlands,N,14.09882626710552,2012 Q3,196,administrative support service activities
2012,eastmidlands,N,14.09882626710552,2012 Q4,188,administrative support service activities
2012,eastmidlands,O,28.41336841360146,2012 Q1,100,public admin defence compulsory social security
2012,eastmidlands,O,28.41336841360146,2012 Q2,95,public admin defence compulsory social security
2012,eastmidlands,O,28.41336841360146,2012 Q3,95,public admin defence compulsory social security
2012,eastmidlands,O,28.41336841360146,2012 Q4,93,public admin defence compulsory social security
2012,eastmidlands,P,28.657760115255037,2012 Q1,196,education
2012,eastmidlands,P,28.657760115255037,2012 Q2,198,education
2012,eastmidlands,P,28.657760115255037,2012 Q3,192,education
2012,eastmidlands,P,28.657760115255037,2012 Q4,195,education
2012,eastmidlands,Q,19.866537437716023,2012 Q1,278,human health social work activities
2012,eastmidlands,Q,19.866537437716023,2012 Q2,267,human health social work activities
2012,eastmidlands,Q,19.866537437716023,2012 Q3,269,human health social work activities
2012,eastmidlands,Q,19.866537437716023,2012 Q4,262,human health social work activities
2012,eastmidlands,R,16.576723643879756,2012 Q1,58,arts entertainment recreation
2012,eastmidlands,R,16.576723643879756,2012 Q2,54,arts entertainment recreation
2012,eastmidlands,R,16.576723643879756,2012 Q3,50,arts entertainment recreation
2012,eastmidlands,R,16.576723643879756,2012 Q4,49,arts entertainment recreation
2012,eastmidlands,ST,28.369049181016468,2012 Q1,62,other services and domestic
2012,eastmidlands,ST,28.369049181016468,2012 Q2,62,other services and domestic
2012,eastmidlands,ST,28.369049181016468,2012 Q3,66,other services and domestic
2012,eastmidlands,ST,28.369049181016468,2012 Q4,69,other services and domestic
2012,westmidlands,ABDE,33.71652777515132,2012 Q1,83,"agriculture, mining, water, electricity"
2012,westmidlands,ABDE,33.71652777515132,2012 Q2,73,"agriculture, mining, water, electricity"
2012,westmidlands,ABDE,33.71652777515132,2012 Q3,70,"agriculture, mining, water, electricity"
2012,westmidlands,ABDE,33.71652777515132,2012 Q4,63,"agriculture, mining, water, electricity"
2012,westmidlands,C,27.388818886085573,2012 Q1,291,manufacturing
2012,westmidlands,C,27.388818886085573,2012 Q2,294,manufacturing
2012,westmidlands,C,27.388818886085573,2012 Q3,294,manufacturing
2012,westmidlands,C,27.388818886085573,2012 Q4,292,manufacturing
2012,westmidlands,F,22.560874428460213,2012 Q1,173,construction
2012,westmidlands,F,22.560874428460213,2012 Q2,170,construction
2012,westmidlands,F,22.560874428460213,2012 Q3,166,construction
2012,westmidlands,F,22.560874428460213,2012 Q4,173,construction
2012,westmidlands,G,19.529962761843073,2012 Q1,447,wholesale retail trade repair of motor vehicles and motorcycles
2012,westmidlands,G,19.529962761843073,2012 Q2,449,wholesale retail trade repair of motor vehicles and motorcycles
2012,westmidlands,G,19.529962761843073,2012 Q3,450,wholesale retail trade repair of motor vehicles and motorcycles
2012,westmidlands,G,19.529962761843073,2012 Q4,452,wholesale retail trade repair of motor vehicles and motorcycles
2012,westmidlands,H,20.554538420689,2012 Q1,141,transport storage
2012,westmidlands,H,20.554538420689,2012 Q2,145,transport storage
2012,westmidlands,H,20.554538420689,2012 Q3,148,transport storage
2012,westmidlands,H,20.554538420689,2012 Q4,148,transport storage
2012,westmidlands,I,17.033207147434535,2012 Q1,158,accommodation food service activities
2012,westmidlands,I,17.033207147434535,2012 Q2,143,accommodation food service activities
2012,westmidlands,I,17.033207147434535,2012 Q3,150,accommodation food service activities
2012,westmidlands,I,17.033207147434535,2012 Q4,135,accommodation food service activities
2012,westmidlands,J,37.034936478385056,2012 Q1,61,information communication
2012,westmidlands,J,37.034936478385056,2012 Q2,63,information communication
2012,westmidlands,J,37.034936478385056,2012 Q3,69,information communication
2012,westmidlands,J,37.034936478385056,2012 Q4,75,information communication
2012,westmidlands,K,43.88201485949874,2012 Q1,75,financial insurance activities
2012,westmidlands,K,43.88201485949874,2012 Q2,66,financial insurance activities
2012,westmidlands,K,43.88201485949874,2012 Q3,69,financial insurance activities
2012,westmidlands,K,43.88201485949874,2012 Q4,71,financial insurance activities
2012,westmidlands,L,247.46486787874798,2012 Q1,39,real estate activities
2012,westmidlands,L,247.46486787874798,2012 Q2,37,real estate activities
2012,westmidlands,L,247.46486787874798,2012 Q3,41,real estate activities
2012,westmidlands,L,247.46486787874798,2012 Q4,39,real estate activities
2012,westmidlands,M,21.88085387568414,2012 Q1,151,professional scientific technical activities
2012,westmidlands,M,21.88085387568414,2012 Q2,155,professional scientific technical activities
2012,westmidlands,M,21.88085387568414,2012 Q3,157,professional scientific technical activities
2012,westmidlands,M,21.88085387568414,2012 Q4,161,professional scientific technical activities
2012,westmidlands,N,15.229303227706545,2012 Q1,209,administrative support service activities
2012,westmidlands,N,15.229303227706545,2012 Q2,230,administrative support service activities
2012,westmidlands,N,15.229303227706545,2012 Q3,231,administrative support service activities
2012,westmidlands,N,15.229303227706545,2012 Q4,218,administrative support service activities
2012,westmidlands,O,27.705941992079136,2012 Q1,116,public admin defence compulsory social security
2012,westmidlands,O,27.705941992079136,2012 Q2,113,public admin defence compulsory social security
2012,westmidlands,O,27.705941992079136,2012 Q3,111,public admin defence compulsory social security
2012,westmidlands,O,27.705941992079136,2012 Q4,112,public admin defence compulsory social security
2012,westmidlands,P,25.10606965832057,2012 Q1,252,education
2012,westmidlands,P,25.10606965832057,2012 Q2,245,education
2012,westmidlands,P,25.10606965832057,2012 Q3,248,education
2012,westmidlands,P,25.10606965832057,2012 Q4,249,education
2012,westmidlands,Q,19.360092547081003,2012 Q1,341,human health social work activities
2012,westmidlands,Q,19.360092547081003,2012 Q2,349,human health social work activities
2012,westmidlands,Q,19.360092547081003,2012 Q3,345,human health social work activities
2012,westmidlands,Q,19.360092547081003,2012 Q4,355,human health social work activities
2012,westmidlands,R,19.865569072476337,2012 Q1,64,arts entertainment recreation
2012,westmidlands,R,19.865569072476337,2012 Q2,66,arts entertainment recreation
2012,westmidlands,R,19.865569072476337,2012 Q3,67,arts entertainment recreation
2012,westmidlands,R,19.865569072476337,2012 Q4,71,arts entertainment recreation
2012,westmidlands,ST,27.507122340068353,2012 Q1,76,other services and domestic
2012,westmidlands,ST,27.507122340068353,2012 Q2,68,other services and domestic
2012,westmidlands,ST,27.507122340068353,2012 Q3,62,other services and domestic
2012,westmidlands,ST,27.507122340068353,2012 Q4,69,other services and domestic
2012,east,ABDE,34.48057032052783,2012 Q1,70,"agriculture, mining, water, electricity"
2012,east,ABDE,34.48057032052783,2012 Q2,73,"agriculture, mining, water, electricity"
2012,east,ABDE,34.48057032052783,2012 Q3,71,"agriculture, mining, water, electricity"
2012,east,ABDE,34.48057032052783,2012 Q4,65,"agriculture, mining, water, electricity"
2012,east,C,32.09037545111428,2012 Q1,252,manufacturing
2012,east,C,32.09037545111428,2012 Q2,244,manufacturing
2012,east,C,32.09037545111428,2012 Q3,245,manufacturing
2012,east,C,32.09037545111428,2012 Q4,246,manufacturing
2012,east,F,24.158171322615935,2012 Q1,215,construction
2012,east,F,24.158171322615935,2012 Q2,211,construction
2012,east,F,24.158171322615935,2012 Q3,205,construction
2012,east,F,24.158171322615935,2012 Q4,207,construction
2012,east,G,20.55279490377717,2012 Q1,511,wholesale retail trade repair of motor vehicles and motorcycles
2012,east,G,20.55279490377717,2012 Q2,485,wholesale retail trade repair of motor vehicles and motorcycles
2012,east,G,20.55279490377717,2012 Q3,476,wholesale retail trade repair of motor vehicles and motorcycles
2012,east,G,20.55279490377717,2012 Q4,465,wholesale retail trade repair of motor vehicles and motorcycles
2012,east,H,26.21133740644707,2012 Q1,134,transport storage
2012,east,H,26.21133740644707,2012 Q2,142,transport storage
2012,east,H,26.21133740644707,2012 Q3,147,transport storage
2012,east,H,26.21133740644707,2012 Q4,144,transport storage
2012,east,I,15.505175585834527,2012 Q1,161,accommodation food service activities
2012,east,I,15.505175585834527,2012 Q2,165,accommodation food service activities
2012,east,I,15.505175585834527,2012 Q3,171,accommodation food service activities
2012,east,I,15.505175585834527,2012 Q4,157,accommodation food service activities
2012,east,J,36.53287856941875,2012 Q1,102,information communication
2012,east,J,36.53287856941875,2012 Q2,106,information communication
2012,east,J,36.53287856941875,2012 Q3,101,information communication
2012,east,J,36.53287856941875,2012 Q4,104,information communication
2012,east,K,41.13963818718361,2012 Q1,74,financial insurance activities
2012,east,K,41.13963818718361,2012 Q2,76,financial insurance activities
2012,east,K,41.13963818718361,2012 Q3,79,financial insurance activities
2012,east,K,41.13963818718361,2012 Q4,79,financial insurance activities
2012,east,L,277.605442085119,2012 Q1,41,real estate activities
2012,east,L,277.605442085119,2012 Q2,40,real estate activities
2012,east,L,277.605442085119,2012 Q3,39,real estate activities
2012,east,L,277.605442085119,2012 Q4,42,real estate activities
2012,east,M,29.687819708091208,2012 Q1,238,professional scientific technical activities
2012,east,M,29.687819708091208,2012 Q2,239,professional scientific technical activities
2012,east,M,29.687819708091208,2012 Q3,233,professional scientific technical activities
2012,east,M,29.687819708091208,2012 Q4,236,professional scientific technical activities
2012,east,N,17.119942336389073,2012 Q1,248,administrative support service activities
2012,east,N,17.119942336389073,2012 Q2,249,administrative support service activities
2012,east,N,17.119942336389073,2012 Q3,254,administrative support service activities
2012,east,N,17.119942336389073,2012 Q4,250,administrative support service activities
2012,east,O,32.104872948506866,2012 Q1,110,public admin defence compulsory social security
2012,east,O,32.104872948506866,2012 Q2,112,public admin defence compulsory social security
2012,east,O,32.104872948506866,2012 Q3,107,public admin defence compulsory social security
2012,east,O,32.104872948506866,2012 Q4,109,public admin defence compulsory social security
2012,east,P,28.601871648599925,2012 Q1,260,education
2012,east,P,28.601871648599925,2012 Q2,255,education
2012,east,P,28.601871648599925,2012 Q3,256,education
2012,east,P,28.601871648599925,2012 Q4,251,education
2012,east,Q,19.619607632649956,2012 Q1,329,human health social work activities
2012,east,Q,19.619607632649956,2012 Q2,321,human health social work activities
2012,east,Q,19.619607632649956,2012 Q3,317,human health social work activities
2012,east,Q,19.619607632649956,2012 Q4,325,human health social work activities
2012,east,R,21.303475537356896,2012 Q1,88,arts entertainment recreation
2012,east,R,21.303475537356896,2012 Q2,79,arts entertainment recreation
2012,east,R,21.303475537356896,2012 Q3,80,arts entertainment recreation
2012,east,R,21.303475537356896,2012 Q4,75,arts entertainment recreation
2012,east,ST,34.11658633191577,2012 Q1,91,other services and domestic
2012,east,ST,34.11658633191577,2012 Q2,89,other services and domestic
2012,east,ST,34.11658633191577,2012 Q3,76,other services and domestic
2012,east,ST,34.11658633191577,2012 Q4,72,other services and domestic
2012,london,ABDE,75.5789585984068,2012 Q1,35,"agriculture, mining, water, electricity"
2012,london,ABDE,75.5789585984068,2012 Q2,32,"agriculture, mining, water, electricity"
2012,london,ABDE,75.5789585984068,2012 Q3,29,"agriculture, mining, water, electricity"
2012,london,ABDE,75.5789585984068,2012 Q4,32,"agriculture, mining, water, electricity"
2012,london,C,34.28609637107006,2012 Q1,123,manufacturing
2012,london,C,34.28609637107006,2012 Q2,128,manufacturing
2012,london,C,34.28609637107006,2012 Q3,130,manufacturing
2012,london,C,34.28609637107006,2012 Q4,121,manufacturing
2012,london,F,28.628811291140668,2012 Q1,279,construction
2012,london,F,28.628811291140668,2012 Q2,276,construction
2012,london,F,28.628811291140668,2012 Q3,284,construction
2012,london,F,28.628811291140668,2012 Q4,279,construction
2012,london,G,26.785517780395114,2012 Q1,638,wholesale retail trade repair of motor vehicles and motorcycles
2012,london,G,26.785517780395114,2012 Q2,645,wholesale retail trade repair of motor vehicles and motorcycles
2012,london,G,26.785517780395114,2012 Q3,617,wholesale retail trade repair of motor vehicles and motorcycles
2012,london,G,26.785517780395114,2012 Q4,636,wholesale retail trade repair of motor vehicles and motorcycles
2012,london,H,33.489467555900596,2012 Q1,252,transport storage
2012,london,H,33.489467555900596,2012 Q2,266,transport storage
2012,london,H,33.489467555900596,2012 Q3,261,transport storage
2012,london,H,33.489467555900596,2012 Q4,267,transport storage
2012,london,I,18.5616042303822,2012 Q1,341,accommodation food service activities
2012,london,I,18.5616042303822,2012 Q2,345,accommodation food service activities
2012,london,I,18.5616042303822,2012 Q3,354,accommodation food service activities
2012,london,I,18.5616042303822,2012 Q4,338,accommodation food service activities
2012,london,J,47.48073516337024,2012 Q1,374,information communication
2012,london,J,47.48073516337024,2012 Q2,367,information communication
2012,london,J,47.48073516337024,2012 Q3,369,information communication
2012,london,J,47.48073516337024,2012 Q4,362,information communication
2012,london,K,77.98842830828356,2012 Q1,383,financial insurance activities
2012,london,K,77.98842830828356,2012 Q2,380,financial insurance activities
2012,london,K,77.98842830828356,2012 Q3,380,financial insurance activities
2012,london,K,77.98842830828356,2012 Q4,383,financial insurance activities
2012,london,L,230.35626881149344,2012 Q1,117,real estate activities
2012,london,L,230.35626881149344,2012 Q2,117,real estate activities
2012,london,L,230.35626881149344,2012 Q3,121,real estate activities
2012,london,L,230.35626881149344,2012 Q4,122,real estate activities
2012,london,M,33.28498582876462,2012 Q1,624,professional scientific technical activities
2012,london,M,33.28498582876462,2012 Q2,640,professional scientific technical activities
2012,london,M,33.28498582876462,2012 Q3,637,professional scientific technical activities
2012,london,M,33.28498582876462,2012 Q4,643,professional scientific technical activities
2012,london,N,21.344434598363446,2012 Q1,517,administrative support service activities
